CODIGO_TRK,CODIGO_SAP
442343,442343
442342,442342
442341,442341
442340,442340
442339,442339
442338,442338
442335,442335
442334,442334
442333,442333
442332,442332
442331,442331
442330,442330
442329,442329
442328,442328
442327,442327
442326,442326
442325,442325
442324,442324
442323,442323
442322,442322
442321,442321
442320,442320
442319,442319
442318,442318
442317,442317
442316,442316
442315,442315
442314,442314
442313,442313
442312,442312
442311,442311
442310,442310
442309,442309
442308,442308
442307,442307
442306,442306
442305,442305
442304,442304
442303,442303
442302,442302
442301,442301
442300,442300
442299,442299
442298,442298
442297,442297
442296,442296
442295,442295
442294,442294
442293,442293
442292,442292
442291,442291
442290,442290
442289,442289
442288,442288
442287,442287
442286,442286
442285,442285
442284,442284
442283,442283
442282,442282
442281,442281
442280,442280
442279,442279
442278,442278
442277,442277
442276,442276
442275,442275
442274,442274
442273,442273
442272,442272
442271,442271
442270,442270
442269,442269
442266,442266
442265,442265
442264,442264
442263,442263
442262,442262
442261,442261
442259,442259
442258,442258
442257,442257
442256,442256
442255,442255
442254,442254
442253,442253
442252,442252
442251,442251
442250,442250
442249,442249
442248,442248
442247,442247
442246,442246
442245,442245
442244,442244
442243,442243
442242,442242
442241,442241
442240,442240
442239,442239
442238,442238
442237,442237
442236,442236
442235,442235
442234,442234
442232,442232
442231,442231
442230,442230
442229,442229
442228,442228
442227,442227
442226,442226
442225,442225
442224,442224
442223,442223
442222,442222
442221,442221
442220,442220
442219,442219
442218,442218
442217,442217
442216,442216
442215,442215
442214,442214
442213,442213
442212,442212
442211,442211
442210,442210
442209,442209
442208,442208
442207,442207
442206,442206
442205,442205
442204,442204
442203,442203
442202,442202
442201,442201
442200,442200
442199,442199
442198,442198
442197,442197
442196,442196
442185,442185
442184,442184
442183,442183
442182,442182
442181,442181
442180,442180
442179,442179
442178,442178
442177,442177
442176,442176
442175,442175
442174,442174
442173,442173
442172,442172
442171,442171
442170,442170
442169,442169
442168,442168
442167,442167
442166,442166
442165,442165
442164,442164
442163,442163
442162,442162
442161,442161
442160,442160
442159,442159
442158,442158
442157,442157
442156,442156
442155,442155
442154,442154
442153,442153
442152,442152
442151,442151
442150,442150
442149,442149
442148,442148
442147,442147
442144,442144
442143,442143
442142,442142
442141,442141
442140,442140
442139,442139
442138,442138
442137,442137
442136,442136
442135,442135
442134,442134
442133,442133
442132,442132
442131,442131
442130,442130
442129,442129
442128,442128
442127,442127
442126,442126
442125,442125
442124,442124
442123,442123
442122,442122
442121,442121
442120,442120
442119,442119
442118,442118
442117,442117
442116,442116
442115,442115
442114,442114
442113,442113
442112,442112
442111,442111
442110,442110
442109,442109
442108,442108
442107,442107
442106,442106
442105,442105
442104,442104
442103,442103
442102,442102
442101,442101
442100,442100
442099,442099
442098,442098
442097,442097
442096,442096
442095,442095
442094,442094
442093,442093
442092,442092
442091,442091
442090,442090
442089,442089
442088,442088
442087,442087
442086,442086
442085,442085
442084,442084
442083,442083
442082,442082
442081,442081
442080,442080
442079,442079
442078,442078
442077,442077
442076,442076
442075,442075
442074,442074
442073,442073
442072,442072
442071,442071
442070,442070
442069,442069
442068,442068
442067,442067
442066,442066
442065,442065
442064,442064
442063,442063
442062,442062
442061,442061
442060,442060
442059,442059
442058,442058
442057,442057
442056,442056
442055,442055
442054,442054
442053,442053
442052,442052
442051,442051
442050,442050
442049,442049
442048,442048
442047,442047
442046,442046
442045,442045
442044,442044
442043,442043
442042,442042
442041,442041
442040,442040
442039,442039
442038,442038
442037,442037
442036,442036
442035,442035
442034,442034
442033,442033
442032,442032
442031,442031
442030,442030
442029,442029
442028,442028
442027,442027
442026,442026
442025,442025
442024,442024
442023,442023
442022,442022
442021,442021
442020,442020
442019,442019
442018,442018
442017,442017
442016,442016
442015,442015
442014,442014
442013,442013
442012,442012
442011,442011
442010,442010
442009,442009
442008,442008
442007,442007
442006,442006
442005,442005
442004,442004
442003,442003
442002,442002
442001,442001
442000,442000
400995,400995
400994,400994
400365,400365
400362,400362
400361,400361
400353,400353
400352,400352
400351,400351
400348,400348
400346,400346
400341,400341
400334,400334
400328,400328
400327,400327
400326,400326
400322,400322
400317,400317
400309,400309
400305,400305
400257,400257
271853,271853
271852,271852
271851,271851
271850,271850
271849,271849
271848,271848
271847,271847
271846,271846
271845,271845
271844,271844
271843,271843
271842,271842
271841,271841
271840,271840
271839,271839
271838,271838
271837,271837
271836,271836
271835,271835
271834,271834
271833,271833
271832,271832
271831,271831
271830,271830
271829,271829
271828,271828
271827,271827
271826,271826
271825,271825
271824,271824
271823,271823
271822,271822
271821,271821
271820,271820
271819,271819
271818,271818
271817,271817
271816,271816
271815,271815
271814,271814
271813,271813
271812,271812
271811,271811
271810,271810
271809,271809
271808,271808
271807,271807
271806,271806
271805,271805
271804,271804
271803,271803
271802,271802
271801,271801
271800,271800
270062,270062
270061,270061
270060,270060
270059,270059
270058,270058
270057,270057
270056,270056
270055,270055
270054,270054
270053,270053
270052,270052
270051,270051
270050,270050
270049,270049
270048,270048
270047,270047
270046,270046
270045,270045
270044,270044
270043,270043
270042,270042
270041,270041
270040,270040
270039,270039
270038,270038
270037,270037
270036,270036
270035,270035
270034,270034
270033,270033
270032,270032
270031,270031
270030,270030
270029,270029
270028,270028
270027,270027
270026,270026
270025,270025
270024,270024
270023,270023
270022,270022
270021,270021
270020,270020
270019,270019
270018,270018
270017,270017
270016,270016
270015,270015
270014,270014
270013,270013
270012,270012
270011,270011
270010,270010
270009,270009
270008,270008
270007,270007
270006,270006
270005,270005
270004,270004
270003,270003
270002,270002
270001,270001
270000,270000
269723,269723
269722,269722
269721,269721
269720,269720
269719,269719
269699,269699
269697,269697
269696,269696
269694,269694
269685,269685
269679,269679
269677,269677
269672,269672
269671,269671
269670,269670
269668,269668
269667,269667
269666,269666
269665,269665
269662,269662
269661,269661
269660,269660
269659,269659
269658,269658
269650,269650
269646,269646
269627,269627
269626,269626
269625,269625
269624,269624
269623,269623
269620,269620
269618,269618
269617,269617
269614,269614
269613,269613
269612,269612
269611,269611
269610,269610
269609,269609
269608,269608
269607,269607
269606,269606
269514,269514
269513,269513
269512,269512
269511,269511
269510,269510
269508,269508
269507,269507
269506,269506
269501,269501
269500,269500
269487,269487
269485,269485
269484,269484
269483,269483
269482,269482
269481,269481
269480,269480
269479,269479
269478,269478
269477,269477
269476,269476
269475,269475
269474,269474
269473,269473
269472,269472
269471,269471
269470,269470
269469,269469
269468,269468
269467,269467
269466,269466
269465,269465
269464,269464
269463,269463
269462,269462
269461,269461
269459,269459
269458,269458
269457,269457
269456,269456
269455,269455
269454,269454
269453,269453
269452,269452
269450,269450
269449,269449
269448,269448
269447,269447
269445,269445
269444,269444
269443,269443
269442,269442
269406,269406
269405,269405
269404,269404
269403,269403
269402,269402
269401,269401
269400,269400
269399,269399
269398,269398
269397,269397
269396,269396
269395,269395
269393,269393
269392,269392
269391,269391
269390,269390
269389,269389
269388,269388
269387,269387
269386,269386
269385,269385
269384,269384
269383,269383
269382,269382
269381,269381
269380,269380
269379,269379
269378,269378
269377,269377
269376,269376
269375,269375
269374,269374
269373,269373
269372,269372
269371,269371
269370,269370
269369,269369
269368,269368
269367,269367
269366,269366
269365,269365
269364,269364
269363,269363
269362,269362
269361,269361
269360,269360
269359,269359
269358,269358
269353,269353
269352,269352
269351,269351
269350,269350
269348,269348
269345,269345
269341,269341
269340,269340
269339,269339
269338,269338
269337,269337
269336,269336
269335,269335
269334,269334
269333,269333
269331,269331
269330,269330
269329,269329
269328,269328
269327,269327
269326,269326
269325,269325
269324,269324
269322,269322
269321,269321
269320,269320
269319,269319
269318,269318
269317,269317
269316,269316
269308,269308
269307,269307
269306,269306
269305,269305
269304,269304
269303,269303
269302,269302
269299,269299
269298,269298
269297,269297
269296,269296
269295,269295
269294,269294
269286,269286
269285,269285
269284,269284
269283,269283
269282,269282
269281,269281
269280,269280
269279,269279
269278,269278
269277,269277
269276,269276
269275,269275
269274,269274
269273,269273
269272,269272
269271,269271
269270,269270
269263,269263
269260,269260
269259,269259
269245,269245
269244,269244
269243,269243
269242,269242
269241,269241
269240,269240
269239,269239
269238,269238
269237,269237
269236,269236
269235,269235
269228,269228
269227,269227
269225,269225
269223,269223
269222,269222
269221,269221
269220,269220
269219,269219
269218,269218
269217,269217
269216,269216
269215,269215
269212,269212
269211,269211
269210,269210
269209,269209
269208,269208
269207,269207
269189,269189
269188,269188
269186,269186
269185,269185
269184,269184
269183,269183
269182,269182
269181,269181
269178,269178
269177,269177
269176,269176
269175,269175
269174,269174
269172,269172
269171,269171
269170,269170
269169,269169
269168,269168
269167,269167
269166,269166
269164,269164
269163,269163
269162,269162
269161,269161
269154,269154
269150,269150
269149,269149
269148,269148
269147,269147
269146,269146
269139,269139
269134,269134
269132,269132
269129,269129
269128,269128
269127,269127
269126,269126
269125,269125
269124,269124
269123,269123
269122,269122
269121,269121
269120,269120
269119,269119
269118,269118
269116,269116
269115,269115
269114,269114
269113,269113
269112,269112
269110,269110
269107,269107
269106,269106
269105,269105
269104,269104
269103,269103
269102,269102
269101,269101
269100,269100
269099,269099
269098,269098
269097,269097
269095,269095
269094,269094
269091,269091
269090,269090
269089,269089
269088,269088
269086,269086
269085,269085
269084,269084
269083,269083
269082,269082
269081,269081
269080,269080
269078,269078
269077,269077
269076,269076
269075,269075
269066,269066
269065,269065
269064,269064
269062,269062
269061,269061
269060,269060
269053,269053
269052,269052
269051,269051
269050,269050
269049,269049
269048,269048
269047,269047
269044,269044
269043,269043
269042,269042
269041,269041
269040,269040
269038,269038
269033,269033
269032,269032
269031,269031
269030,269030
269029,269029
269027,269027
269026,269026
269025,269025
269024,269024
269023,269023
269022,269022
269021,269021
269019,269019
269018,269018
269017,269017
269015,269015
269014,269014
269013,269013
269012,269012
269011,269011
269010,269010
269009,269009
269008,269008
269007,269007
269006,269006
269003,269003
269001,269001
268998,268998
268997,268997
268996,268996
268994,268994
268993,268993
268992,268992
268991,268991
268990,268990
268989,268989
268988,268988
268987,268987
268986,268986
268985,268985
268984,268984
268983,268983
268981,268981
268980,268980
268979,268979
268978,268978
268977,268977
268976,268976
268975,268975
268974,268974
268973,268973
268971,268971
268970,268970
268969,268969
268968,268968
268967,268967
268966,268966
268965,268965
268964,268964
268963,268963
268962,268962
268961,268961
268960,268960
268959,268959
268958,268958
268957,268957
268956,268956
268955,268955
268953,268953
268952,268952
268951,268951
268950,268950
268949,268949
268948,268948
268947,268947
268946,268946
268945,268945
268944,268944
268943,268943
268941,268941
268940,268940
268939,268939
268938,268938
268937,268937
268934,268934
268933,268933
268932,268932
268931,268931
268930,268930
268929,268929
268928,268928
268927,268927
268925,268925
268923,268923
268922,268922
268920,268920
268919,268919
268918,268918
268917,268917
268916,268916
268915,268915
268914,268914
268912,268912
268910,268910
268909,268909
268908,268908
268907,268907
268903,268903
268901,268901
268900,268900
268899,268899
268897,268897
268896,268896
268895,268895
268892,268892
268891,268891
268890,268890
268889,268889
268888,268888
268887,268887
268882,268882
268881,268881
268880,268880
268879,268879
268878,268878
268877,268877
268875,268875
268873,268873
268872,268872
268871,268871
268869,268869
268868,268868
268867,268867
268866,268866
268864,268864
268863,268863
268859,268859
268858,268858
268857,268857
268856,268856
268855,268855
268854,268854
268850,268850
268848,268848
268847,268847
268846,268846
268845,268845
268844,268844
268843,268843
268842,268842
268841,268841
268840,268840
268839,268839
268832,268832
268831,268831
268830,268830
268828,268828
268827,268827
268826,268826
268825,268825
268822,268822
268821,268821
268820,268820
268818,268818
268817,268817
268791,268791
268782,268782
268781,268781
268777,268777
268776,268776
268773,268773
268769,268769
268767,268767
268765,268765
268761,268761
268760,268760
268759,268759
268758,268758
268757,268757
268756,268756
268755,268755
268730,268730
268728,268728
268712,268712
268710,268710
268709,268709
268701,268701
268693,268693
268681,268681
268673,268673
268670,268670
268669,268669
268668,268668
268623,268623
268622,268622
268621,268621
268620,268620
268619,268619
268618,268618
268617,268617
268615,268615
268614,268614
268613,268613
268612,268612
268611,268611
268610,268610
268609,268609
268608,268608
268607,268607
268606,268606
268605,268605
268604,268604
268603,268603
268602,268602
268601,268601
268600,268600
268599,268599
268598,268598
268597,268597
268596,268596
268595,268595
268594,268594
268593,268593
268592,268592
268591,268591
268590,268590
268589,268589
268588,268588
268587,268587
268586,268586
268585,268585
268584,268584
268583,268583
268580,268580
268579,268579
268578,268578
268577,268577
268576,268576
268575,268575
268574,268574
268573,268573
268572,268572
268571,268571
268570,268570
268569,268569
268568,268568
268567,268567
268566,268566
268565,268565
268563,268563
268561,268561
268559,268559
268558,268558
268557,268557
268556,268556
268555,268555
268554,268554
268553,268553
268549,268549
268547,268547
268546,268546
268541,268541
268540,268540
268539,268539
268538,268538
268537,268537
268536,268536
268534,268534
268533,268533
268532,268532
268531,268531
268530,268530
268529,268529
268528,268528
268527,268527
268526,268526
268517,268517
268511,268511
268504,268504
268501,268501
268499,268499
268498,268498
268497,268497
268496,268496
268495,268495
268494,268494
268493,268493
268480,268480
268474,268474
268471,268471
268447,268447
268444,268444
268428,268428
268408,268408
268407,268407
268406,268406
268399,268399
268398,268398
268396,268396
268394,268394
268391,268391
268389,268389
268388,268388
268381,268381
268179,268179
268178,268178
268177,268177
268176,268176
268175,268175
268174,268174
268160,268160
268159,268159
268158,268158
268157,268157
268145,268145
268143,268143
268142,268142
268141,268141
268140,268140
268119,268119
268117,268117
268114,268114
268113,268113
268109,268109
268102,268102
268097,268097
268096,268096
268095,268095
268088,268088
268067,268067
268062,268062
268043,268043
268039,268039
268009,268009
268005,268005
268004,268004
268003,268003
268002,268002
265008,265008
265007,265007
265004,265004
264903,264903
264876,264876
264875,264875
264813,264813
264799,264799
264797,264797
264732,264732
264635,264635
264621,264621
264531,264531
264526,264526
264517,264517
264509,264509
264508,264508
263413,263413
263410,263410
263407,263407
263404,263404
263403,263403
263390,263390
263385,263385
258602,258602
258600,258600
258534,258534
258532,258532
258531,258531
258528,258528
257004,257004
255992,255992
255991,255991
255990,255990
255988,255988
255785,255785
255355,255355
255126,255126
255125,255125
254725,254725
254658,254658
254478,254478
254202,254202
253904,253904
251245,251245
251244,251244
251021,251021
250956,250956
250815,250815
250765,250765
250764,250764
250763,250763
250654,250654
250637,250637
250630,250630
250629,250629
250628,250628
250627,250627
250621,250621
250608,250608
250607,250607
250606,250606
250605,250605
250603,250603
250601,250601
250593,250593
250590,250590
250589,250589
250576,250576
250563,250563
250558,250558
250555,250555
250554,250554
250469,250469
250463,250463
250462,250462
250458,250458
250455,250455
250421,250421
250380,250380
250379,250379
250304,250304
250257,250257
250231,250231
250219,250219
157875,157875
157874,157874
157873,157873
13710,13710
13709,13709
12779,12779
90003,090003
84006,084006
84005,084005
84004,084004
84003,084003
84002,084002
84001,084001
79963,079963
79962,079962
79961,079961
79960,079960
79959,079959
79958,079958
79957,079957
79956,079956
79955,079955
79954,079954
77654,077654
77649,077649
77648,077648
77647,077647
77645,077645
77644,077644
77643,077643
77641,077641
77640,077640
77522,077522
77521,077521
77520,077520
77519,077519
77517,077517
77515,077515
77511,077511
77510,077510
77509,077509
77508,077508
77504,077504
77180,077180
76541,076541
76526,076526
76525,076525
76521,076521
76518,076518
76516,076516
76515,076515
76510,076510
76505,076505
76031,076031
76030,076030
76029,076029
76028,076028
76018,076018
75204,075204
75203,075203
75202,075202
75201,075201
75200,075200
75199,075199
75176,075176
75165,075165
75163,075163
75162,075162
75161,075161
75158,075158
75153,075153
75150,075150
75147,075147
75144,075144
75050,075050
75049,075049
75047,075047
74738,074738
74736,074736
74724,074724
74722,074722
74720,074720
74714,074714
74712,074712
74710,074710
74708,074708
74706,074706
74704,074704
74650,074650
74646,074646
74614,074614
74612,074612
74606,074606
74604,074604
74522,074522
74321,074321
74320,074320
74312,074312
74309,074309
74308,074308
74305,074305
74300,074300
74287,074287
74286,074286
74285,074285
74282,074282
74279,074279
74278,074278
74275,074275
74274,074274
74273,074273
74272,074272
74270,074270
74269,074269
74266,074266
74265,074265
74264,074264
74263,074263
74262,074262
74261,074261
74260,074260
74259,074259
74258,074258
74257,074257
74256,074256
74255,074255
74253,074253
74252,074252
74251,074251
74247,074247
74246,074246
74245,074245
74242,074242
74241,074241
74240,074240
74238,074238
74237,074237
74236,074236
74235,074235
74234,074234
74233,074233
74232,074232
74231,074231
74230,074230
74229,074229
74228,074228
74227,074227
74225,074225
74223,074223
74221,074221
74219,074219
74218,074218
74217,074217
74216,074216
74215,074215
74214,074214
74213,074213
74212,074212
74211,074211
74210,074210
74209,074209
74208,074208
74207,074207
74205,074205
74204,074204
74203,074203
74201,074201
74199,074199
74198,074198
74197,074197
74194,074194
74192,074192
74191,074191
74190,074190
74188,074188
74187,074187
74186,074186
74184,074184
74183,074183
74182,074182
74181,074181
74180,074180
74179,074179
74178,074178
74177,074177
74176,074176
74175,074175
74174,074174
74173,074173
74172,074172
74171,074171
74170,074170
74169,074169
74168,074168
74167,074167
74166,074166
74165,074165
74164,074164
74161,074161
74159,074159
74158,074158
74157,074157
74155,074155
74154,074154
74153,074153
74152,074152
74151,074151
74150,074150
74149,074149
74148,074148
74147,074147
74146,074146
74145,074145
74144,074144
74143,074143
74139,074139
74138,074138
74137,074137
74136,074136
74135,074135
74134,074134
74133,074133
74131,074131
74130,074130
74129,074129
74128,074128
74127,074127
74126,074126
74125,074125
74124,074124
74123,074123
74122,074122
74121,074121
74120,074120
74119,074119
74118,074118
74117,074117
74116,074116
74115,074115
74114,074114
74113,074113
74112,074112
74111,074111
74110,074110
74108,074108
74107,074107
74106,074106
74105,074105
74104,074104
74103,074103
74102,074102
74101,074101
74100,074100
74099,074099
74098,074098
74097,074097
74096,074096
74094,074094
74093,074093
74092,074092
74091,074091
74090,074090
74089,074089
74088,074088
74087,074087
74086,074086
74085,074085
74084,074084
74083,074083
74082,074082
74081,074081
74080,074080
74079,074079
74077,074077
74076,074076
74075,074075
74074,074074
74073,074073
74072,074072
74071,074071
74070,074070
74069,074069
74068,074068
74067,074067
74066,074066
74065,074065
74064,074064
74063,074063
74062,074062
74061,074061
74060,074060
74058,074058
74057,074057
74056,074056
74055,074055
74054,074054
74053,074053
74052,074052
74051,074051
74050,074050
74049,074049
74048,074048
74047,074047
74046,074046
74045,074045
74044,074044
74043,074043
74042,074042
74041,074041
74040,074040
74039,074039
74038,074038
74037,074037
74036,074036
74035,074035
74034,074034
74033,074033
74032,074032
74031,074031
74030,074030
74029,074029
74028,074028
74027,074027
74025,074025
74024,074024
74023,074023
74022,074022
74021,074021
74020,074020
74019,074019
74018,074018
74017,074017
74016,074016
74015,074015
74014,074014
74013,074013
74012,074012
74011,074011
74010,074010
74009,074009
74008,074008
74007,074007
74006,074006
74005,074005
74003,074003
73999,073999
73998,073998
73997,073997
73996,073996
73995,073995
73994,073994
73993,073993
73992,073992
73991,073991
73990,073990
73989,073989
73987,073987
73986,073986
73985,073985
73984,073984
73983,073983
73982,073982
73981,073981
73980,073980
73979,073979
73978,073978
73977,073977
73976,073976
73975,073975
73974,073974
73973,073973
73972,073972
73971,073971
73970,073970
73969,073969
73968,073968
73967,073967
73966,073966
73965,073965
73964,073964
73963,073963
73962,073962
73961,073961
73960,073960
73959,073959
73958,073958
73957,073957
73956,073956
73955,073955
73954,073954
73953,073953
73952,073952
73951,073951
73950,073950
73949,073949
73948,073948
73947,073947
73946,073946
73945,073945
73944,073944
73943,073943
73942,073942
73941,073941
73940,073940
73939,073939
73938,073938
73937,073937
73936,073936
73935,073935
73934,073934
73933,073933
73932,073932
73931,073931
73930,073930
73929,073929
73928,073928
73927,073927
73926,073926
73925,073925
73924,073924
73923,073923
73922,073922
73921,073921
73920,073920
73917,073917
73914,073914
73913,073913
73912,073912
73911,073911
73910,073910
73909,073909
73908,073908
73907,073907
73906,073906
73905,073905
73904,073904
73903,073903
73902,073902
73901,073901
73900,073900
73899,073899
73898,073898
73897,073897
73896,073896
73895,073895
73894,073894
73893,073893
73892,073892
73891,073891
73890,073890
73889,073889
73888,073888
73887,073887
73886,073886
73885,073885
73884,073884
73883,073883
73882,073882
73881,073881
73880,073880
73879,073879
73878,073878
73877,073877
73876,073876
73875,073875
73874,073874
73873,073873
73872,073872
73871,073871
73870,073870
73869,073869
73868,073868
73867,073867
73866,073866
73865,073865
73864,073864
73863,073863
73862,073862
73861,073861
73858,073858
73857,073857
73856,073856
73855,073855
73854,073854
73853,073853
73852,073852
73850,073850
73846,073846
73845,073845
73844,073844
73843,073843
73842,073842
73841,073841
73840,073840
73839,073839
73838,073838
73837,073837
73836,073836
73835,073835
73834,073834
73833,073833
73831,073831
73829,073829
73828,073828
73827,073827
73826,073826
73824,073824
73823,073823
73822,073822
73818,073818
73797,073797
73795,073795
73794,073794
73578,073578
73577,073577
73572,073572
73554,073554
73550,073550
73463,073463
73462,073462
73460,073460
73387,073387
73379,073379
73345,073345
73249,073249
73245,073245
73241,073241
73240,073240
73020,073020
72278,072278
72275,072275
72272,072272
72271,072271
72267,072267
72264,072264
72245,072245
72169,072169
72167,072167
72166,072166
72164,072164
72163,072163
72161,072161
72160,072160
72159,072159
72148,072148
72147,072147
72140,072140
72122,072122
72112,072112
72042,072042
72038,072038
71298,071298
71295,071295
71293,071293
71291,071291
71289,071289
71287,071287
66003,066003
66002,066002
65115,065115
65114,065114
65113,065113
65112,065112
65111,065111
65110,065110
65107,065107
65106,065106
65105,065105
65104,065104
65103,065103
65102,065102
65101,065101
65100,065100
65006,065006
65005,065005
65004,065004
65003,065003
65002,065002
65001,065001
65000,065000
63168,063168
63167,063167
63166,063166
63165,063165
63164,063164
63163,063163
63155,063155
63154,063154
63153,063153
63152,063152
63151,063151
63150,063150
63149,063149
63148,063148
63147,063147
63146,063146
63144,063144
63143,063143
63141,063141
63140,063140
63139,063139
63138,063138
63137,063137
63130,063130
63129,063129
63128,063128
63127,063127
63126,063126
63125,063125
63124,063124
63123,063123
63122,063122
63121,063121
63120,063120
63119,063119
63118,063118
63117,063117
63116,063116
63107,063107
63086,063086
63085,063085
63084,063084
63083,063083
63081,063081
63080,063080
63079,063079
63078,063078
63026,063026
63021,063021
63020,063020
63019,063019
63018,063018
63017,063017
63016,063016
63015,063015
63014,063014
63012,063012
63011,063011
63009,063009
63007,063007
63006,063006
63005,063005
63004,063004
63003,063003
63001,063001
60011,060011
60010,060010
60009,060009
60008,060008
60007,060007
60006,060006
60005,060005
60004,060004
60003,060003
60002,060002
60001,060001
60000,060000
56711,056711
29560,029560
29559,029559
29558,029558
29557,029557
29556,029556
29555,029555
29554,029554
29442,029442
910686,010686
910682,010682
910654,010654
110,009543
9033,009033
9030,009030
9028,009028
9027,009027
9026,009026
9022,009022
9021,009021
9020,009020
9019,009019
9018,009018
9017,009017
9015,009015
9010,009010
9008,009008
9005,009005
9004,009004
9002,009002
8004,008004
8003,008003
8002,008002
8000,008000
7999,007999
7998,007998
7997,007997
7996,007996
7995,007995
7994,007994
7990,007990
7989,007989
7988,007988
7987,007987
7986,007986
7979,007979
7978,007978
7971,007971
7970,007970
7965,007965
7963,007963
7962,007962
7961,007961
7953,007953
7941,007941
7933,007933
7927,007927
7919,007919
7917,007917
7916,007916
7915,007915
7914,007914
7913,007913
7875,007875
7874,007874
7873,007873
7872,007872
7871,007871
7870,007870
7869,007869
7868,007868
7867,007867
7866,007866
7865,007865
7864,007864
7863,007863
7861,007861
7860,007860
7859,007859
7858,007858
7857,007857
7855,007855
7854,007854
7853,007853
7852,007852
7851,007851
7850,007850
7848,007848
7845,007845
7844,007844
7843,007843
7842,007842
7841,007841
7840,007840
7839,007839
7838,007838
7837,007837
7836,007836
7835,007835
7834,007834
7833,007833
7832,007832
7831,007831
7830,007830
7829,007829
7828,007828
7827,007827
7826,007826
7825,007825
7823,007823
7822,007822
7820,007820
7819,007819
7818,007818
7817,007817
7816,007816
7815,007815
7814,007814
7813,007813
7809,007809
7808,007808
7807,007807
7806,007806
7805,007805
7804,007804
7803,007803
7802,007802
7801,007801
7800,007800
7799,007799
7798,007798
7797,007797
7796,007796
7795,007795
7794,007794
7793,007793
7792,007792
7791,007791
7790,007790
7789,007789
7788,007788
7787,007787
7786,007786
7785,007785
7784,007784
7783,007783
7781,007781
7780,007780
7777,007777
7776,007776
7775,007775
7774,007774
7773,007773
7772,007772
7771,007771
7770,007770
7769,007769
7768,007768
7767,007767
7766,007766
7765,007765
7764,007764
7763,007763
7762,007762
7761,007761
7760,007760
7759,007759
7758,007758
7757,007757
7756,007756
7755,007755
7754,007754
7753,007753
7752,007752
7751,007751
7750,007750
7749,007749
7748,007748
7747,007747
7745,007745
7743,007743
7742,007742
7730,007730
7729,007729
7728,007728
7727,007727
7726,007726
7721,007721
7718,007718
7717,007717
7713,007713
7710,007710
7705,007705
7704,007704
7702,007702
7701,007701
7696,007696
7694,007694
7693,007693
7691,007691
7690,007690
7689,007689
7688,007688
7687,007687
7686,007686
7685,007685
7684,007684
7683,007683
7682,007682
7681,007681
7680,007680
7679,007679
7678,007678
7677,007677
7676,007676
7675,007675
7672,007672
7671,007671
7670,007670
7668,007668
7666,007666
7662,007662
7660,007660
7656,007656
7652,007652
7648,007648
7647,007647
7646,007646
7645,007645
7644,007644
7643,007643
7642,007642
7641,007641
7640,007640
7639,007639
7638,007638
7637,007637
7636,007636
7635,007635
7634,007634
7633,007633
7632,007632
7631,007631
7630,007630
7629,007629
7628,007628
7627,007627
7626,007626
7625,007625
7624,007624
7614,007614
7613,007613
7612,007612
7609,007609
7606,007606
7602,007602
7599,007599
7598,007598
7595,007595
7594,007594
7593,007593
7590,007590
7589,007589
7585,007585
7574,007574
7564,007564
7563,007563
7562,007562
7558,007558
7557,007557
7556,007556
7554,007554
7553,007553
7544,007544
7543,007543
7542,007542
7541,007541
7540,007540
7534,007534
7508,007508
7507,007507
7497,007497
7496,007496
7495,007495
7494,007494
7493,007493
7492,007492
7491,007491
7490,007490
7489,007489
7485,007485
7484,007484
7483,007483
7482,007482
7481,007481
7479,007479
7478,007478
7477,007477
7475,007475
7469,007469
7468,007468
7467,007467
7466,007466
7465,007465
7463,007463
7462,007462
7459,007459
7458,007458
7457,007457
7456,007456
7455,007455
7454,007454
7451,007451
7450,007450
7449,007449
7448,007448
7447,007447
7445,007445
7444,007444
7443,007443
7439,007439
7437,007437
7435,007435
7434,007434
7433,007433
7425,007425
7424,007424
7420,007420
7419,007419
7418,007418
7417,007417
7414,007414
7413,007413
7409,007409
7408,007408
7405,007405
7404,007404
7398,007398
7397,007397
7396,007396
7395,007395
7394,007394
7393,007393
7392,007392
7391,007391
7390,007390
7387,007387
7386,007386
7385,007385
7384,007384
7381,007381
7380,007380
7379,007379
7350,007350
7349,007349
7343,007343
7341,007341
7340,007340
7339,007339
7338,007338
7337,007337
7319,007319
7318,007318
7317,007317
7316,007316
7315,007315
7314,007314
7313,007313
7309,007309
7297,007297
7296,007296
7295,007295
7284,007284
7282,007282
7280,007280
7267,007267
7266,007266
7260,007260
7255,007255
7254,007254
7248,007248
7247,007247
7246,007246
7245,007245
7242,007242
7241,007241
7222,007222
7217,007217
7205,007205
7203,007203
7202,007202
7183,007183
7182,007182
7180,007180
7179,007179
7175,007175
7174,007174
7173,007173
7172,007172
7171,007171
7168,007168
7165,007165
7164,007164
7163,007163
7162,007162
7161,007161
7158,007158
7151,007151
7150,007150
7149,007149
7148,007148
7145,007145
7137,007137
7136,007136
7134,007134
7133,007133
7126,007126
7125,007125
7124,007124
7119,007119
7116,007116
7112,007112
7107,007107
7106,007106
7105,007105
7104,007104
7103,007103
7102,007102
7101,007101
7100,007100
7086,007086
7085,007085
7074,007074
7073,007073
7064,007064
7063,007063
7044,007044
7034,007034
7033,007033
7031,007031
7010,007010
7009,007009
6829,006829
6678,006678
6033,006033
6030,006030
5743,005743
836,000836
765,000765
763,000763
740,000740
728,000728
695,000695
689,000689
670,000670
